id,date,usd_krw,usd_index
793,2004.4.12,1141.8,88.95
794,2004.4.13,1141.1,89.83
795,2004.4.14,1151.3,90.24
796,2004.4.16,1160.1,89.94
797,2004.4.19,1153.8,89.8
798,2004.4.20,1151.4,90.49
799,2004.4.21,1154.9,91.12
800,2004.4.22,1159.8,90.82
801,2004.4.23,1158.3,91.08
802,2004.4.26,1155,90.62
803,2004.4.27,1152,90.41
804,2004.4.28,1156.4,91.17
805,2004.4.29,1170.7,90.57
806,2004.4.30,1173.3,90.48
807,2004.5.3,1171.8,90.76
808,2004.5.4,1170,89.81
809,2004.5.6,1166.1,89.88
810,2004.5.7,1171.1,91.13
811,2004.5.10,1183.1,91.56
812,2004.5.11,1188.5,91.66
813,2004.5.12,1181.5,91.29
814,2004.5.13,1185.6,91.96
815,2004.5.14,1187,91.66
816,2004.5.17,1183.5,91
817,2004.5.18,1182,91.25
818,2004.5.19,1173.3,90.53
819,2004.5.20,1180,91.03
820,2004.5.21,1175.3,90.49
821,2004.5.24,1177.2,90.48
822,2004.5.25,1177.7,89.84
823,2004.5.27,1169.8,88.67
824,2004.5.28,1164.9,88.95
825,2004.6.1,1160.6,88.88
826,2004.6.2,1164.8,88.84
827,2004.6.3,1164.4,88.95
828,2004.6.4,1163.8,88.54
829,2004.6.7,1159.1,88.25
830,2004.6.8,1158.2,88.51
831,2004.6.9,1154.2,89.73
832,2004.6.10,1159.4,89.25
833,2004.6.11,1164,90.01
834,2004.6.14,1162.4,89.94
835,2004.6.15,1163.4,89.09
836,2004.6.16,1157.1,90.04
837,2004.6.17,1157.3,89.6
838,2004.6.18,1160,89.08
839,2004.6.21,1156.7,89.29
840,2004.6.22,1158.4,89.43
841,2004.6.23,1159.7,89.42
842,2004.6.24,1155.7,88.75
843,2004.6.25,1149.8,88.88
844,2004.6.28,1152.5,88.72
845,2004.6.29,1151.9,89.41
846,2004.6.30,1155.5,88.8
847,2004.7.1,1152.7,88.79
848,2004.7.2,1155.1,87.97
849,2004.7.5,1152.7,88.23
850,2004.7.6,1154.9,88.12
851,2004.7.7,1152,87.65
852,2004.7.8,1150,87.54
853,2004.7.9,1149.3,87.42
854,2004.7.12,1147.6,87.39
855,2004.7.13,1149.8,87.82
856,2004.7.14,1153,87.58
857,2004.7.15,1160.9,87.99
858,2004.7.16,1164.5,87.14
859,2004.7.19,1157.5,87.18
860,2004.7.20,1160.7,87.83
861,2004.7.21,1159,88.56
862,2004.7.22,1162.4,88.45
863,2004.7.23,1166.2,89.26
864,2004.7.26,1161.3,89.03
865,2004.7.27,1164.8,89.79
866,2004.7.28,1167.4,89.75
867,2004.7.29,1168.3,89.95
868,2004.7.30,1170,89.96
869,2004.8.2,1164.8,89.75
870,2004.8.3,1165.2,89.57
871,2004.8.4,1167.6,89.68
872,2004.8.5,1163.4,89.64
873,2004.8.6,1162.6,88.36
874,2004.8.9,1156.3,88.39
875,2004.8.10,1155,88.79
876,2004.8.11,1159.7,88.85
877,2004.8.12,1157.5,88.69
878,2004.8.13,1162.3,87.9
879,2004.8.16,1159.1,87.96
880,2004.8.17,1157.6,88.06
881,2004.8.18,1157.8,88.08
882,2004.8.19,1155.1,87.79
883,2004.8.20,1154.3,88.12
884,2004.8.23,1153.2,89.06
885,2004.8.24,1156,89.46
886,2004.8.25,1156.4,89.42
887,2004.8.26,1153.7,89.3
888,2004.8.27,1153,89.77
889,2004.8.30,1154.5,89.69
890,2004.8.31,1153,88.94
891,2004.9.1,1151.8,88.87
892,2004.9.2,1150.5,88.98
893,2004.9.3,1150,89.63
894,2004.9.6,1152.9,89.53
895,2004.9.7,1150.8,89.23
896,2004.9.8,1149.7,88.77
897,2004.9.9,1145.1,88.83
898,2004.9.10,1145.8,88.39
899,2004.9.13,1145,88.55
900,2004.9.14,1145.1,88.46
901,2004.9.15,1144.2,89.15
902,2004.9.16,1145.8,88.79
903,2004.9.17,1146.7,88.91
904,2004.9.20,1146.3,88.99
905,2004.9.21,1146.9,88.13
906,2004.9.22,1144.2,88.51
907,2004.9.23,1146.3,88.44
908,2004.9.24,1149.5,88.4
909,2004.9.30,1151.8,87.36
910,2004.10.1,1148.8,87.63
911,2004.10.4,1149.6,88.38
912,2004.10.5,1148.6,88.17
913,2004.10.6,1152.6,88.48
914,2004.10.7,1150.2,88.34
915,2004.10.8,1147.9,87.45
916,2004.10.11,1146,87.54
917,2004.10.12,1146,88.02
918,2004.10.13,1147.2,87.88
919,2004.10.14,1144.5,87.55
920,2004.10.15,1145.4,87.09
921,2004.10.18,1143.5,87.02
922,2004.10.19,1144.8,86.84
923,2004.10.20,1142.9,86.35
924,2004.10.21,1141.1,86.02
925,2004.10.22,1140.7,85.87
926,2004.10.25,1135,84.97
927,2004.10.26,1133.5,85.21
928,2004.10.27,1128.9,85.44
929,2004.10.28,1125,85.28
930,2004.10.29,1119.6,84.91
931,2004.11.1,1119,85.2
932,2004.11.2,1114.8,85.47
933,2004.11.3,1116.2,84.7
934,2004.11.4,1113.4,84.54
935,2004.11.5,1110.6,84.01
936,2004.11.8,1105.3,84.09
937,2004.11.9,1103.6,84.29
938,2004.11.10,1110.5,84.43
939,2004.11.11,1112.1,84.37
940,2004.11.12,1104.5,83.69
941,2004.11.15,1092,84
942,2004.11.16,1090.3,83.8
943,2004.11.17,1081.4,83.29
944,2004.11.18,1065.4,83.69
945,2004.11.19,1068.7,83.31
946,2004.11.22,1065.3,83.19
947,2004.11.23,1065.9,82.97
948,2004.11.24,1066.6,82.41
949,2004.11.25,1057.2,82.18
950,2004.11.26,1046.4,81.78
951,2004.11.29,1047,81.93
952,2004.11.30,1048.2,81.82
953,2004.12.1,1046,81.56
954,2004.12.2,1041.5,81.95
955,2004.12.3,1045.5,80.98
956,2004.12.6,1040.9,81.28
957,2004.12.7,1041.9,81.24
958,2004.12.8,1058.9,81.9
959,2004.12.9,1055.5,82.03
960,2004.12.10,1067.7,82.55
961,2004.12.13,1061.9,82.1
962,2004.12.14,1058,82.32
963,2004.12.15,1061.4,81.63
964,2004.12.16,1056.3,82.5
965,2004.12.17,1060,82.16
966,2004.12.20,1058.2,81.67
967,2004.12.21,1055.5,81.94
968,2004.12.22,1053.5,81.93
969,2004.12.23,1050.5,81.34
970,2004.12.24,1048.4,81.22
971,2004.12.27,1046.4,80.72
972,2004.12.28,1042.4,80.72
973,2004.12.29,1041,80.97
974,2004.12.30,1041.8,80.53
975,2004.12.31,1035.1,80.85
976,2005.1.3,1038.1,81.3
977,2005.1.4,1038.7,82.57
978,2005.1.5,1046.3,82.54
979,2005.1.6,1058.8,83.15
980,2005.1.7,1051.1,83.61
981,2005.1.10,1053.7,83.29
982,2005.1.11,1045.1,83.02
983,2005.1.12,1042.2,82.14
984,2005.1.13,1036.7,82.51
985,2005.1.14,1043,83.06
986,2005.1.17,1035.7,83.06
987,2005.1.18,1035.7,83.36
988,2005.1.19,1030.9,83.6
989,2005.1.20,1033.2,83.84
990,2005.1.21,1038.1,83.26
991,2005.1.24,1032.2,83.24
992,2005.1.25,1031.3,83.99
993,2005.1.26,1031.6,83.3
994,2005.1.27,1028.7,83.43
995,2005.1.28,1024.1,83.48
996,2005.1.31,1025.6,83.6
997,2005.2.1,1027.8,83.45
998,2005.2.2,1027.8,83.52
999,2005.2.3,1025.2,83.97
1000,2005.2.4,1026.7,84.39
1001,2005.2.7,1026.2,85.04
1002,2005.2.11,1033.2,84.57
1003,2005.2.14,1025.1,83.96
1004,2005.2.15,1026.7,83.59
1005,2005.2.16,1026.1,83.67
1006,2005.2.17,1025.6,83.47
1007,2005.2.18,1024.1,83.49
1008,2005.2.21,1023.3,83.55
1009,2005.2.22,1006.1,82.41
1010,2005.2.23,1003.8,82.68
1011,2005.2.24,1006.5,82.88
1012,2005.2.25,1008.5,82.66
1013,2005.2.28,1006,82.51
1014,2005.3.2,1007.3,83.08
1015,2005.3.3,1006.3,83.28
1016,2005.3.4,1008.2,82.54
1017,2005.3.7,1004.6,82.79
1018,2005.3.8,1004.3,81.98
1019,2005.3.9,1001,81.63
1020,2005.3.10,1000.3,81.57
1021,2005.3.11,1000.3,81.42
1022,2005.3.14,1000.8,81.97
1023,2005.3.15,1003.8,82.12
1024,2005.3.16,1003.8,81.62
1025,2005.3.17,1000.7,81.84
1026,2005.3.18,1004.9,82.13
1027,2005.3.21,1009.1,82.88
1028,2005.3.22,1009.4,83.36
1029,2005.3.23,1008.6,84
1030,2005.3.24,1013.3,84.13
1031,2005.3.28,1016.9,84.62
1032,2005.3.29,1019.1,84.32
1033,2005.3.30,1023.6,84.29
1034,2005.3.31,1015.5,84.06
1035,2005.4.1,1008,84.43
1036,2005.4.4,1013.6,84.78
1037,2005.4.6,1013.5,84.68
1038,2005.4.7,1012.5,84.87
1039,2005.4.8,1015.1,84.47
1040,2005.4.11,1015,84.16
1041,2005.4.12,1013.5,84.42
1042,2005.4.13,1011.5,84.42
1043,2005.4.14,1016.3,85
1044,2005.4.15,1022.5,84.56
1045,2005.4.18,1019.7,84
1046,2005.4.19,1013.9,83.76
1047,2005.4.20,1008.9,83.52
1048,2005.4.21,1006.2,83.7
1049,2005.4.22,1004,83.5
1050,2005.4.25,998.9,83.82
1051,2005.4.26,998.9,83.96
1052,2005.4.27,1002.8,84.12
1053,2005.4.28,1002.6,84.35
1054,2005.4.29,997.1,84.43
1055,2005.5.2,1001.2,84.49
1056,2005.5.3,1002.3,84.51
1057,2005.5.4,999.8,84
1058,2005.5.6,998,84.61
1059,2005.5.9,1000.8,84.64
1060,2005.5.10,999.1,84.45
1061,2005.5.11,1000.2,84.94
1062,2005.5.12,999.7,85.49
1063,2005.5.13,1001.5,86.1
1064,2005.5.16,1009,86.12
1065,2005.5.17,1004.5,86.21
1066,2005.5.18,1005.2,85.82
1067,2005.5.19,1005,86.09
1068,2005.5.20,1004.4,86.63
1069,2005.5.23,1004.4,86.4
1070,2005.5.24,1000.7,86.37
1071,2005.5.25,1000.6,86.35
1072,2005.5.26,1001.7,86.85
1073,2005.5.27,1002.5,86.42
1074,2005.5.31,1007.7,87.76
1075,2005.6.1,1010.7,88.11
1076,2005.6.2,1012.8,87.75
1077,2005.6.3,1007.8,88.04
1078,2005.6.7,1006.4,87.49
1079,2005.6.8,1005.7,87.88
1080,2005.6.9,1004.2,88.07
1081,2005.6.10,1006.3,88.69
1082,2005.6.13,1012.2,88.95
1083,2005.6.14,1013.5,89.26
1084,2005.6.15,1012.2,88.65
1085,2005.6.16,1014.2,88.72
1086,2005.6.17,1009.3,87.73
1087,2005.6.20,1008.2,88.49
1088,2005.6.21,1013.5,88.18
1089,2005.6.22,1010.4,88.56
1090,2005.6.23,1010.6,89.12
1091,2005.6.24,1012.6,88.78
1092,2005.6.27,1012.3,88.45
1093,2005.6.28,1021.1,88.99
1094,2005.6.29,1026.3,89.11
1095,2005.6.30,1025.4,89.11
1096,2005.7.1,1031.5,90.13
1097,2005.7.4,1043.5,90.43
1098,2005.7.5,1053.8,90.44
1099,2005.7.6,1047.8,90.38
1100,2005.7.7,1052.7,90.28
1101,2005.7.8,1054.8,90.25
1102,2005.7.11,1043.7,89.46
1103,2005.7.12,1039.5,88.41
1104,2005.7.13,1036.9,89.31
1105,2005.7.14,1031.8,89.4
1106,2005.7.15,1042.2,89.72
1107,2005.7.18,1034.8,89.64
1108,2005.7.19,1040,89.85
1109,2005.7.20,1042.4,89.34
1110,2005.7.21,1035.5,88.93
1111,2005.7.22,1021.3,89.64
1112,2005.7.25,1022.7,89.6
1113,2005.7.26,1026.9,90
1114,2005.7.27,1031.1,89.73
1115,2005.7.28,1027.9,89.34
1116,2005.7.29,1026.8,89.35
1117,2005.8.1,1024.5,88.8
1118,2005.8.2,1020.4,88.76
1119,2005.8.3,1017.4,87.99
1120,2005.8.4,1011.6,87.8
1121,2005.8.5,1013.9,88.06
1122,2005.8.8,1016,87.92
1123,2005.8.9,1013,87.89
1124,2005.8.10,1014.7,87.61
1125,2005.8.11,1014.9,87.1
1126,2005.8.12,1013.8,86.98
1127,2005.8.16,1016.4,87.43
1128,2005.8.17,1018,88
1129,2005.8.18,1018.7,88.59
1130,2005.8.19,1025.7,88.58
1131,2005.8.22,1022.6,88.14
1132,2005.8.23,1027.3,88.08
1133,2005.8.24,1027.9,87.91
1134,2005.8.25,1024.3,87.64
1135,2005.8.26,1028.7,87.86
1136,2005.8.29,1031.1,88.25
1137,2005.8.30,1034.2,88.35
1138,2005.8.31,1038.5,87.58
1139,2005.9.1,1036.4,86.55
1140,2005.9.2,1026.5,86.3
1141,2005.9.6,1024.2,86.57
1142,2005.9.7,1026,86.97
1143,2005.9.8,1025.7,87.04
1144,2005.9.9,1027.2,86.89
1145,2005.9.12,1024.9,87.71
1146,2005.9.13,1025.7,87.75
1147,2005.9.14,1025.2,87.67
1148,2005.9.15,1024.7,88.13
1149,2005.9.16,1027.8,88.05
1150,2005.9.20,1028.6,88.6
1151,2005.9.21,1029.9,88.14
1152,2005.9.22,1027.7,88.56
1153,2005.9.23,1031,89.21
1154,2005.9.26,1034.7,89.11
1155,2005.9.27,1035.8,89.6
1156,2005.9.28,1037.4,89.47
1157,2005.9.29,1037,89.4
1158,2005.9.30,1041.1,89.52
1159,2005.10.4,1041,90.1
1160,2005.10.5,1039.1,89.98
1161,2005.10.6,1041.9,88.66
1162,2005.10.7,1037.2,89.17
1163,2005.10.10,1037.9,89.46
1164,2005.10.11,1041.8,89.97
1165,2005.10.12,1042.9,89.63
1166,2005.10.13,1047.7,89.81
1167,2005.10.14,1044.9,89.35
1168,2005.10.17,1047.4,89.8
1169,2005.10.18,1051.5,90.29
1170,2005.10.19,1054.8,89.99
1171,2005.10.20,1055.8,89.91
1172,2005.10.21,1057.9,90.31
1173,2005.10.24,1058.1,90.11
1174,2005.10.25,1055,89.24
1175,2005.10.26,1042.5,89.49
1176,2005.10.27,1043.3,89.1
1177,2005.10.28,1042.3,89.59
1178,2005.10.31,1040.2,90.07
1179,2005.11.1,1042.3,90.08
1180,2005.11.2,1039.5,89.72
1181,2005.11.3,1043.6,90.44
1182,2005.11.4,1047.9,91.26
1183,2005.11.7,1049.5,91.29
1184,2005.11.8,1048.5,91.37
1185,2005.11.9,1046,91.5
1186,2005.11.10,1044.7,92.08
1187,2005.11.11,1041.4,91.98
1188,2005.11.14,1037.8,92.13
1189,2005.11.15,1034.5,92.09
1190,2005.11.16,1037.3,92.33
1191,2005.11.17,1035.4,91.88
1192,2005.11.18,1036.2,91.93
1193,2005.11.21,1039.3,92.03
1194,2005.11.22,1044.5,91.5
1195,2005.11.23,1036.8,91.51
1196,2005.11.25,1041.2,92.04
1197,2005.11.28,1038.5,90.98
1198,2005.11.29,1036.3,91.62
1199,2005.11.30,1033.5,91.57
1200,2005.12.1,1034.6,91.82
1201,2005.12.2,1038.4,91.95
1202,2005.12.5,1036.3,91.48
1203,2005.12.6,1034.2,91.44
1204,2005.12.7,1035.4,91.89
1205,2005.12.8,1034.4,91.26
1206,2005.12.9,1033.9,91.25
1207,2005.12.12,1033.7,90.35
1208,2005.12.13,1026,90.38
1209,2005.12.14,1016.3,89.83
1210,2005.12.15,1014,90.02
1211,2005.12.16,1016.2,89.7
1212,2005.12.19,1017.7,89.87
1213,2005.12.20,1016.5,90.78
1214,2005.12.21,1018.3,90.94
1215,2005.12.22,1017.5,90.72
1216,2005.12.23,1013.6,90.84
1217,2005.12.27,1012.5,91.19
1218,2005.12.28,1012.6,91.26
1219,2005.12.29,1011.6,91.1
1220,2006.1.3,1005.4,89.84
1221,2006.1.4,998.5,89.14
1222,2006.1.5,987.3,89.33
1223,2006.1.6,988.1,88.85
1224,2006.1.9,977.5,89.25
1225,2006.1.10,982.1,89.33
1226,2006.1.11,984.6,88.99
1227,2006.1.12,974,89.44
1228,2006.1.13,987.8,88.89
1229,2006.1.17,989.2,89.3
1230,2006.1.18,992.1,89.26
1231,2006.1.19,985,89.39
1232,2006.1.20,986.7,88.95
1233,2006.1.23,981.3,87.95
1234,2006.1.24,975.5,88.06
1235,2006.1.25,968.9,88.33
1236,2006.1.26,969,88.62
1237,2006.1.27,970.8,89.32
1238,2006.1.31,964.6,88.96
1239,2006.2.1,961.1,89.51
1240,2006.2.2,972,89.37
1241,2006.2.3,970.3,89.89
1242,2006.2.6,962.6,90.29
1243,2006.2.7,967.8,90.24
1244,2006.2.8,970.8,90.43
1245,2006.2.9,972.7,90.29
1246,2006.2.10,967.8,90.55
1247,2006.2.13,976.8,90.54
1248,2006.2.14,969.9,90.54
1249,2006.2.15,974,90.72
1250,2006.2.16,974.6,90.73
1251,2006.2.17,972.8,90.64
1252,2006.2.21,968.6,90.55
1253,2006.2.22,974.7,90.67
1254,2006.2.23,969.1,90.39
1255,2006.2.24,966.4,90.61
1256,2006.2.27,969,90.63
1257,2006.2.28,970.9,90.11
1258,2006.3.2,969.1,89.56
1259,2006.3.3,971.4,89.66
1260,2006.3.6,974.9,89.89
1261,2006.3.7,976.6,90.77
1262,2006.3.8,982.1,90.62
1263,2006.3.9,982.2,90.75
1264,2006.3.10,980.2,90.85
1265,2006.3.13,980,90.54
1266,2006.3.14,977,90
1267,2006.3.15,974.8,89.7
1268,2006.3.16,975,89.07
1269,2006.3.17,971.2,88.92
1270,2006.3.20,967.1,89.13
1271,2006.3.21,968.4,89.62
1272,2006.3.22,973.6,89.72
1273,2006.3.23,975.6,90.46
1274,2006.3.24,979.1,90.07
1275,2006.3.27,975.7,90.07
1276,2006.3.28,976.8,90.25
1277,2006.3.29,975.2,90.25
1278,2006.3.30,976.1,89.39
1279,2006.3.31,971.6,89.73
1280,2006.4.3,970.8,89.63
1281,2006.4.4,963.2,88.83
1282,2006.4.5,957.3,88.63
1283,2006.4.6,953.5,88.96
1284,2006.4.7,953.4,89.63
1285,2006.4.10,953.6,89.72
1286,2006.4.11,954.7,89.44
1287,2006.4.12,960.4,89.62
1288,2006.4.13,961.5,89.62
1289,2006.4.17,955.6,88.64
1290,2006.4.18,953.6,88.24
1291,2006.4.19,945.6,87.79
1292,2006.4.20,948.4,88.25
1293,2006.4.21,948.6,88.05
1294,2006.4.24,939.8,87.45
1295,2006.4.25,945.1,87.32
1296,2006.4.26,946.5,87.22
1297,2006.4.27,944.9,86.63
1298,2006.4.28,943.4,86.11
1299,2006.5.2,940.1,85.79
1300,2006.5.3,934.3,85.84
1301,2006.5.4,939.6,85.84
1302,2006.5.8,927.9,85.23
1303,2006.5.9,932,84.83
1304,2006.5.10,929.6,84.5
1305,2006.5.11,935.6,84.27
1306,2006.5.12,932.7,83.96
1307,2006.5.15,943.7,84.54
1308,2006.5.16,944.9,84.17
1309,2006.5.17,936.9,84.85
1310,2006.5.18,947,84.51
1311,2006.5.19,946.3,84.88
1312,2006.5.22,952.3,84.35
1313,2006.5.23,943.9,84.35
1314,2006.5.24,949.7,84.95
1315,2006.5.25,949.1,84.65
1316,2006.5.26,945.6,85.26
1317,2006.5.30,945.6,84.28
1318,2006.6.1,947.4,84.79
1319,2006.6.2,948,84.05
1320,2006.6.5,943,84.14
1321,2006.6.7,948.2,84.99
1322,2006.6.8,953.4,85.91
1323,2006.6.9,954.4,85.72
1324,2006.6.12,956.8,85.85
1325,2006.6.13,961.8,86.43
1326,2006.6.14,962,86.14
1327,2006.6.15,959.5,86.02
1328,2006.6.16,956,85.92
1329,2006.6.19,961.3,86.31
1330,2006.6.20,956.6,86.18
1331,2006.6.21,955.8,85.78
1332,2006.6.22,955.1,86.39
1333,2006.6.23,956,86.82
1334,2006.6.26,959.5,86.49
1335,2006.6.27,958.8,86.47
1336,2006.6.28,957.7,86.63
1337,2006.6.29,960.6,85.87
1338,2006.6.30,948.9,85.22
1339,2006.7.3,944.9,85.18
1340,2006.7.5,946.7,85.6
1341,2006.7.6,949.5,85.35
1342,2006.7.7,947.9,84.98
1343,2006.7.10,942,85.5
1344,2006.7.11,946.8,85.36
1345,2006.7.12,948.8,85.91
1346,2006.7.13,949.2,85.79
1347,2006.7.14,953.8,86.09
1348,2006.7.18,958.7,87.01
1349,2006.7.19,957.8,86.46
1350,2006.7.20,951.9,86.22
1351,2006.7.21,950,85.93
1352,2006.7.24,951.7,86.34
1353,2006.7.25,952.2,86.64
1354,2006.7.26,954.6,85.93
1355,2006.7.27,952.2,85.87
1356,2006.7.28,953.9,85.44
1357,2006.7.31,955.2,85.3
1358,2006.8.1,956,85.05
1359,2006.8.2,962.3,85.05
1360,2006.8.3,965.7,85.02
1361,2006.8.4,964.8,84.57
1362,2006.8.7,962.6,84.75
1363,2006.8.8,963.7,84.66
1364,2006.8.9,959.5,84.71
1365,2006.8.10,957.9,85.08
1366,2006.8.11,961.8,85.52
1367,2006.8.14,965.8,85.64
1368,2006.8.16,965.2,84.88
1369,2006.8.17,961,85.04
1370,2006.8.18,958.6,85.09
1371,2006.8.21,956.6,84.63
1372,2006.8.22,956.3,85.18
1373,2006.8.23,955.7,85.13
1374,2006.8.24,959.2,85.28
1375,2006.8.25,961.9,85.38
1376,2006.8.28,964,85.23
1377,2006.8.29,961,84.91
1378,2006.8.30,961.4,84.97
1379,2006.8.31,961.5,85.05
1380,2006.9.1,960.5,84.94
1381,2006.9.5,956.6,85
1382,2006.9.6,957.1,85.1
1383,2006.9.7,956.4,85.53
1384,2006.9.8,956.3,85.95
1385,2006.9.11,957.5,85.92
1386,2006.9.12,959.4,85.92
1387,2006.9.13,959,85.87
1388,2006.9.14,957.7,85.66
1389,2006.9.15,956.3,85.99
1390,2006.9.18,956.5,85.81
1391,2006.9.19,952.2,85.94
1392,2006.9.20,950.8,85.81
1393,2006.9.21,944.3,85.18
1394,2006.9.22,946.8,85.2
1395,2006.9.25,944,85.29
1396,2006.9.26,944.2,85.63
1397,2006.9.27,943.7,85.66
1398,2006.9.28,944.7,85.72
1399,2006.9.29,946.2,85.97
1400,2006.10.2,947.9,85.59
1401,2006.10.4,949.1,85.84
1402,2006.10.9,963.9,86.52
1403,2006.10.10,959.5,87.02
1404,2006.10.11,958.2,87.12
1405,2006.10.12,957.8,86.92
1406,2006.10.13,955.2,87.12
1407,2006.10.16,955.5,87
1408,2006.10.17,954.4,86.87
1409,2006.10.18,955.4,86.88
1410,2006.10.19,957.4,86.24
1411,2006.10.20,957.3,86.27
1412,2006.10.23,959.6,86.71
1413,2006.10.24,958.5,86.63
1414,2006.10.25,955.7,86.38
1415,2006.10.26,949.7,85.89
1416,2006.10.27,947.3,85.56
1417,2006.10.30,944.6,85.59
1418,2006.10.31,942.3,85.32
1419,2006.11.1,939.5,85.32
1420,2006.11.2,939,85.34
1421,2006.11.3,937.3,85.71
1422,2006.11.6,942.4,85.75
1423,2006.11.7,938.5,85.43
1424,2006.11.8,935.2,85.41
1425,2006.11.9,936.6,85.18
1426,2006.11.10,934.1,85.05
1427,2006.11.13,935.1,85.36
1428,2006.11.14,937.1,85.24
1429,2006.11.15,941.5,85.34
1430,2006.11.16,937.5,85.5
1431,2006.11.17,938.9,85.37
1432,2006.11.20,935.3,85.42
1433,2006.11.21,935.5,85.24
1434,2006.11.22,934.1,84.65
1435,2006.11.23,930.5,84.48
1436,2006.11.24,932,83.71
1437,2006.11.27,930.6,83.51
1438,2006.11.28,930.8,83.21
1439,2006.11.29,930.5,83.44
1440,2006.11.30,929.5,82.92
1441,2006.12.1,928.6,82.48
1442,2006.12.4,927.6,82.49
1443,2006.12.5,924.3,82.45
1444,2006.12.6,916.4,82.77
1445,2006.12.7,913.8,82.8
1446,2006.12.8,920.3,83.33
1447,2006.12.11,926,83.12
1448,2006.12.12,922.7,82.97
1449,2006.12.13,922.6,82.97
1450,2006.12.14,920.5,83.65
1451,2006.12.15,923.2,84.06
1452,2006.12.18,927.1,83.98
1453,2006.12.19,931.8,83.46
1454,2006.12.20,925.8,83.52
1455,2006.12.21,927.3,83.57
1456,2006.12.22,928.3,83.94
1457,2006.12.26,929.9,84.07
1458,2006.12.27,930.5,83.94
1459,2006.12.28,929.8,83.82
1460,2007.1.2,925.6,83.2
1461,2007.1.3,926.1,83.92
1462,2007.1.4,931.3,84.32
1463,2007.1.5,934.2,84.63
1464,2007.1.8,938.2,84.6
1465,2007.1.9,938.5,84.74
1466,2007.1.10,937.8,85.08
1467,2007.1.11,938.9,85.31
1468,2007.1.12,940,85.03
1469,2007.1.16,935.6,85.05
1470,2007.1.17,936.9,84.98
1471,2007.1.18,936.8,84.91
1472,2007.1.19,936.3,84.86
1473,2007.1.22,940.1,85.02
1474,2007.1.23,940.3,84.67
1475,2007.1.24,936,84.94
1476,2007.1.25,936,85.11
1477,2007.1.26,940.5,85.28
1478,2007.1.29,940.5,85.1
1479,2007.1.30,942.5,85.03
1480,2007.1.31,941,84.61
1481,2007.2.1,937,84.63
1482,2007.2.2,937.2,84.96
1483,2007.2.5,935.8,85.08
1484,2007.2.6,932.9,84.78
1485,2007.2.7,933.7,84.75
1486,2007.2.8,935.1,84.7
1487,2007.2.9,934.6,84.87
1488,2007.2.12,937.6,85.15
1489,2007.2.13,939.5,84.73
1490,2007.2.14,938.5,84.2
1491,2007.2.15,934.8,84.01
1492,2007.2.16,936.4,84.09
1493,2007.2.20,938.5,84.19
1494,2007.2.21,938.5,84.21
1495,2007.2.22,938.9,84.32
1496,2007.2.23,938,84.07
1497,2007.2.26,938.7,83.93
1498,2007.2.27,938.8,83.48
1499,2007.2.28,941.8,83.57
1500,2007.3.2,943.1,83.74
1501,2007.3.5,951.4,84.15
1502,2007.3.6,947.7,84.07
1503,2007.3.7,948.8,83.78
1504,2007.3.8,947.8,84.1
1505,2007.3.9,945.9,84.24
1506,2007.3.12,944,83.86
1507,2007.3.13,944.6,83.73
1508,2007.3.14,946.3,83.61
1509,2007.3.15,944.5,83.68
1510,2007.3.16,944.8,83.23
1511,2007.3.19,943.7,83.39
1512,2007.3.20,941.7,83.11
1513,2007.3.21,938,82.77
1514,2007.3.22,937.9,83.09
1515,2007.3.23,937.5,83.28
1516,2007.3.26,938.6,83.08
1517,2007.3.27,940.9,83.01
1518,2007.3.28,939.1,83.03
1519,2007.3.29,940.6,83.09
1520,2007.3.30,940.9,82.93
1521,2007.4.2,937.3,82.87
1522,2007.4.3,936.7,83.15
1523,2007.4.4,936.3,82.96
1524,2007.4.5,932.9,82.68
1525,2007.4.6,931.9,82.99
1526,2007.4.9,933,83.1
1527,2007.4.10,933.9,82.7
1528,2007.4.11,932.2,82.67
1529,2007.4.12,931.8,82.37
1530,2007.4.13,929.2,82.13
1531,2007.4.16,931.8,82.07
1532,2007.4.17,929,81.83
1533,2007.4.18,928.2,81.74
1534,2007.4.19,928.8,81.64
1535,2007.4.20,927.5,81.64
1536,2007.4.23,926.3,81.74
1537,2007.4.24,927.5,81.55
1538,2007.4.25,926.7,81.43
1539,2007.4.26,929,81.75
1540,2007.4.27,929.2,81.53
1541,2007.4.30,930.8,81.45
1542,2007.5.2,930,81.74
1543,2007.5.3,926.9,81.95
1544,2007.5.4,927.6,81.74
1545,2007.5.7,922.4,81.68
1546,2007.5.8,923,81.94
1547,2007.5.9,923.5,82.02
1548,2007.5.10,925.1,82.29
1549,2007.5.11,926.7,82.12
1550,2007.5.14,924.1,82.07
1551,2007.5.15,924.2,81.75
1552,2007.5.16,924,82.16
1553,2007.5.17,928.1,82.32
1554,2007.5.18,934.1,82.2
1555,2007.5.21,930.1,82.36
1556,2007.5.22,930.4,82.39
1557,2007.5.23,931.5,82.31
1558,2007.5.25,928.3,82.33
1559,2007.5.29,927.7,82.31
1560,2007.5.30,931,82.43
1561,2007.5.31,927.7,82.3
1562,2007.6.1,928.4,82.32
1563,2007.6.4,928.1,82.06
1564,2007.6.5,927,81.89
1565,2007.6.7,926.8,82.29
1566,2007.6.8,931,82.69
1567,2007.6.11,932.5,82.71
1568,2007.6.12,929.5,82.89
